x,y,z,label
4.339730381898147,2.8680564362870347,1.8821575894062033,2
3.43643728377348,2.6175007708794844,2.7840233739189966,2
1.5846085255076146,4.7049315467542945,3.2311643418388076,1
5.493313444024858,2.4248788824611465,2.408241326224384,2
3.0422881200273912,1.7586186098355026,2.067221997960991,2
2.6256927143755373,3.1440946464262325,2.683354104935002,3
3.1980232429580524,1.380851499892911,1.7393985062326491,2
3.600547457825516,1.098541876658839,2.390525104808266,2
3.4102228455021364,3.8521953157560587,2.946383224825488,3
4.118833884219042,1.4102565523563215,1.9933957703094671,2
0.5898426599150319,3.4276155386168394,2.266095622467868,3
2.1888604432897516,1.5476966552277438,1.7479152708271326,1
4.306362523485737,3.82912392543904,4.952624810444004,3
2.276478694079116,0.2590181943389491,2.2641137856571554,2
2.6403682476928614,1.862079805998195,1.8343133262764617,2
4.336774494715749,1.627671557470867,4.031203212261382,3
5.482416695849032,-0.30835648642781655,2.079760016755072,2
3.3079595679023788,2.55643241077661,1.1550949013999854,2
2.9926752014533853,1.8665078151789767,1.4481853535642375,1
3.8450582990366415,0.8982070427189965,2.0725311708734093,1
1.5501762907480006,1.6322172730885915,1.2181319654494296,3
3.4713073542811093,2.736378900591702,2.0033471378634027,2
1.915696115100521,3.5882436281469343,2.315577862016004,3
2.4184192672864335,3.9784458396429327,3.07563078585538,3
3.271714841935617,0.975343834701528,2.1423239773139553,3
2.975235450158701,2.71327014974839,1.6630365173811317,1
3.0484023854672877,3.5753944184179587,2.69348016851779,2
2.8470307714358674,3.052190665653785,-0.4882192304446158,2
2.766845414906007,2.842239982776297,2.1511489714932215,1
2.4503995907689053,3.425725214348124,1.5325569939255106,3
1.582008696668186,3.5769264619093653,1.7686954242948005,3
1.689220880632701,1.3694628767741646,2.8435989867524447,3
4.550060330754599,1.433878386822061,0.43580910884376123,2
1.8889157206615366,4.779664901274898,2.3465626532757735,3
3.700925162011715,3.0106811388508765,3.1398304241258708,1
1.6763642988948981,2.2523266439675664,2.956561914564905,2
4.574758012825999,2.1512994159209913,1.1422415536035602,2
1.8548613830684055,1.7281606252119217,3.722221002008667,3
5.158417776754015,1.028205946241416,3.6960529754621563,2
0.9161624155034929,1.633334749850418,1.3824413104139142,1
2.758825649223599,0.8685186706165118,1.4075504501305147,2
3.7285363828464138,1.3798511412179129,1.0700329853606108,2
1.423332033358133,1.7161023170609107,3.8643163479623963,2
3.644088145488216,3.1451708762842756,1.6013306516259456,1
4.5055464347973455,1.4621402177126468,1.5256832093842707,2
4.151348066922491,3.0102100105011917,1.503020816059504,2
2.3396802710968707,5.406075300359131,1.9481715282262688,3
4.173859197471017,2.632034173532744,3.140514924337711,3
3.7619972340934824,1.0654998816883352,2.3056457889604247,2
6.166314020172499,1.0230612825892496,2.6510858363623173,2
4.367585827345078,1.9556931757260543,4.107655293794971,3
2.3378876031024967,3.6281075791757993,2.416627760194014,3
3.926953230745143,3.553861582954698,1.3762348743604154,3
2.3496271277939607,-0.4576468049309954,3.231363077501683,3
4.258701689693697,2.28552239505979,2.4826241721417706,3
1.6149157777984708,2.437227624770609,1.3749987405218378,1
2.1824995486249144,5.127716653149574,0.9605620114921056,3
1.3784046087084327,1.3852082267666268,1.7131635205977465,1
4.383010829375165,3.2073950571368997,2.229418182279091,2
3.776051201774971,4.424725854414332,2.099601519358788,3
3.057076483771031,0.8608343232599791,5.064548575427601,3
2.821114198797641,2.1788137362904534,1.6609053835611267,1
3.853175670635035,2.2902122166517125,2.261221500440957,3
2.4619644365214155,2.0281849960521106,0.21477621325098162,1
3.8669486989792397,2.841246649053531,2.186194362450362,2
1.7297011285632602,1.3508953715121446,4.909495972998935,3
5.4660826105119185,1.7702854321182055,2.45117808981097,2
4.241101009527678,-0.4640733481371031,3.1111653286362433,2
4.428971053352857,3.6082324331263025,0.9677840301214136,3
2.9315690000676473,3.6636169376088694,3.06609668914619,3
4.18530080499823,1.0523672620473044,2.6417108805047302,3
3.11537893003542,3.208156076001652,1.872491379683289,1
3.9858829550556716,2.096098359094226,2.8036005778258763,2
3.5594923423701768,3.229851179074103,-0.8983208028619063,2
2.9030597409126235,1.0868707425109956,0.9051801880429484,1
4.332084288355866,1.5692487197388247,1.5130764968668504,2
1.776150319651967,2.9184836148685918,4.129332515102473,3
3.8816032278317625,3.374669532256293,-0.2881341259643242,3
3.4167791118996704,4.717622404195593,3.1708278107139636,3
1.7894749300666657,3.105999373517208,4.047662631303874,1
1.1700394250767339,1.633747155643012,1.640944257802003,1
3.740969975601669,4.317283317579022,3.720240996171027,3
1.403387516663219,3.0688164815891943,3.170118768041273,1
2.343635541976127,1.6316307228594051,2.921985745287577,1
3.4805179102279644,2.4939535717805135,2.2981139160672783,2
1.370096973612985,0.9878851928088481,0.909536684596356,1
3.4763366416468173,2.59314815265739,0.3345359889106414,3
1.0980007296867067,1.3364220912267468,2.903212237074017,3
2.087371649503892,2.3078904025849054,3.189365570481079,1
4.648394770283209,2.0627642880984336,3.0420368736722767,2
2.192486987370376,3.1435292959673946,5.671819744343652,3
2.895181740816472,3.396857571725092,0.8230147237111716,3
2.839065217880107,2.893637129757329,2.6785820319672333,1
3.2143187425943607,1.5219792993984396,1.2917174979003399,1
1.001893691980343,2.655884308333544,4.3862714039228665,3
2.311306593269685,1.7122390154460796,2.5291306808329193,3
3.5572644195674186,2.3599711473176557,2.000825468494471,1
5.274362716503119,1.7582969947854394,2.4084726194421995,2
3.472672843362961,1.453289616165226,3.368940745673124,3
4.642304072131197,3.416256302008891,1.583123687178635,3
3.1048920529521347,0.6555098242803081,2.742638411856709,1
4.970177073022457,4.693152356629101,1.8794095534204365,3
3.0299429761985412,2.108204577431516,3.880455511890598,3
2.953798552766972,2.352444005610039,2.62774791809766,2
2.194480711912626,1.0921423233396277,2.1955210502892033,1
2.394751078924546,2.1765379979435644,0.7390974956583483,1
1.5036896816775371,1.246338107701899,1.809478206702385,1
2.8292689171387475,3.755673560839747,1.6852330325330516,3
1.6783542154943771,2.911542926829572,2.589297910835524,1
2.9550010503029407,2.090345994124774,1.6409062855028966,1
4.314474853147756,0.5894796590877089,0.9055882034279545,2
2.8315373245453115,1.5338599248971518,1.3558862430857015,1
0.94030349084293,2.4388557364310524,0.832171531839055,1
3.1929830418837413,2.19734096024719,0.2855381471994747,1
3.4992655339910352,1.004982234314403,2.529372630906032,2
3.5663736041836307,4.493471165885492,2.1606283182474826,3
4.243309155135371,3.4485849600781764,1.02876862561418,2
2.084111398914189,1.0217936878685672,3.1084833116724155,1
2.7384725163920947,1.820353871397476,3.022165490948247,2
3.9255921611384506,3.106844082060487,1.0981230784172424,2
2.9332663329041795,0.7071487577971076,4.700194349668024,3
3.5174823252026663,3.416651039874282,0.4376141516643679,3
0.9904883416872383,1.8990283198782891,2.103580012789724,1
-0.3654801528215863,2.512703462369123,2.082918155730326,1
3.344968336054473,1.6495600670798123,3.005563060369988,3
2.0157030050446547,4.964638456034465,1.5588964908030787,3
3.8042655911423973,1.787103785049945,1.7632565578428727,2
2.8409324442637693,0.06286864530739589,3.3417481871463703,3
2.4871756336824205,4.465858283996861,1.5904005934713883,3
3.636217590386037,1.5270177176822026,3.355187780125364,3
2.278227190993562,4.173386357400203,1.576029767211369,3
0.25431970872806353,2.8713425182430954,2.4217001575087105,1
3.1217217967854807,0.9351163505180495,1.41909151821244,1
1.5674078101993227,2.150877322269903,0.5445223190395001,1
3.598631716492903,1.3108888666569154,2.2700576321951917,1
4.706268025799107,4.406933296059988,3.299178988606527,3
3.1548531912234763,2.472888053732371,1.6749372380794538,1
1.8336418564656063,4.168561040069151,1.304787858293988,3
2.0595035385062554,3.278673625226504,1.9003272699185458,1
4.117565210845955,1.2952173769217201,2.5149595257063266,2
3.4980132419532,1.5911604579220746,2.219091276028104,2
1.6566504787541378,2.674582155744612,0.8084392002634986,1
3.6927730211449887,0.904873913665996,2.4552091516761894,2
3.5149007563771697,1.7733602919134257,4.013636730526912,2
4.739616508535294,1.347264848969961,1.9395495720566935,2
4.06710543219099,3.7142248754003186,3.4906535960000102,3
1.6673997811821721,3.7864884691644636,2.837780925240685,1
-0.7471303350707248,1.8200158235571653,1.198324125928203,1
3.4052237741022773,2.0946367375079404,1.5117475391065973,2
3.581525080448035,3.99401817899974,0.3929754278415547,2
2.1347194266228233,2.551877187712453,0.5662445660887487,1
2.7605930379446164,1.3271887146853825,2.638948074665872,3
2.2009521610856755,2.3251078742124482,2.5392798923885382,3
0.7470807194577234,2.404819944507548,2.773945130985399,1
2.6553021466714677,0.9715594863301291,2.2065739283305392,2
1.012990802632927,0.8261612073876137,0.9027974292514069,1
4.2477297836251875,-0.6003038347243908,3.66690518090536,2
3.5123669380256857,3.177378528262407,1.745187427384668,1
3.2904846458192982,2.469787962551516,0.8676972699952348,2
2.912334039068093,2.652767636380547,5.070835472233789,3
5.130793451800417,1.2263394232113232,2.8937413529744083,2
2.136066927949698,3.778730949943204,2.5326749565917943,3
3.961999304183843,1.6111908577441831,1.9763173774258016,2
2.364409059729301,2.3018512367192336,4.568926430452735,3
2.68366506872952,1.8609169034217283,1.868082638482815,1
4.290860402971608,3.7885354936139146,2.1773526716098686,3
2.3741560085931894,0.5831567117048106,4.305421151585568,3
2.4699717438599427,2.3385358215497387,3.902153258929862,3
2.9246313692872583,1.6457282318569013,1.8855645661882168,1
2.9483108379167837,3.2967727663855815,1.7509930353496257,3
3.582461253259217,0.8599832187123273,4.569178302426106,3
3.694367313221176,2.6531950164035694,4.5198556252150075,3
3.2159123672743157,1.4027858745531712,1.8280970374868721,1
3.776688337133692,0.6347968946623506,2.364256119408193,3
3.319199058849791,1.2982082638862826,3.031927764910557,3
2.112569751566379,1.3339578529593012,3.8152682032533853,2
3.41061955502162,1.6854101903567555,1.5670433090252465,2
1.9339521246310727,1.0510204212219048,3.4219400132181415,1
1.2910446794453476,4.7067334539034364,2.336514315140648,3
1.8957419692956585,2.8835338699187307,2.734241666099793,3
3.22935288121086,1.4799636707714492,4.659133119745798,3
3.7078543868913694,3.547411710719873,1.9579919226481928,3
1.9798312235159992,1.4167964080914353,2.150225757461291,1
3.0602018262417694,0.7440379669983563,0.8196153812481641,2
3.790464669366381,0.716353620192963,1.4335703958571662,1
2.8754558224004265,2.009397254398865,0.9206349409272836,2
2.4483479658648246,3.931419316168114,0.2573583528957788,1
2.5640732086458002,5.0459101470328624,1.8482034715027442,3
4.51651876265462,1.0966578956292745,2.3771539527503287,2
3.3701710848588493,-0.9271450144888842,-0.7198218941642898,2
1.7600904662137595,2.536539560863183,1.1065381916378052,1
2.747633534538226,4.387686379844503,1.5414774542179084,3
1.572595305704391,2.3831185039671254,4.7408187352060605,3
2.775313684591428,1.9404965705949668,2.216354723085179,3
2.6347690476131076,1.7702195436916968,1.3527889795799082,1
2.052949934227012,2.6562255797036705,5.321081826714856,3
3.4224078780923834,2.685376258103806,1.7274619891748428,1
2.432870282121564,3.3876106902529037,4.40039218147649,3
5.319231173585421,2.1488058371613974,0.41007118218345107,2
1.9852213221329944,1.993993120385176,1.4209045634878703,1
3.3249502472509174,1.6648652887739084,1.5987010967388384,2
1.5504557914149668,4.211482204205264,1.3917044792444788,3
2.311927949377535,1.958294598233033,2.384051237167995,1
3.960922823313165,4.031408507833124,1.4824866109556507,3
3.372293317787044,2.5883618042157,1.4727471083187744,2
3.51943848925093,2.5369187301371445,4.027525806730012,3
4.868053215640178,4.611467153991609,5.675099236135636,3
0.7018010553896277,2.121454595413522,4.80541667273276,1
2.8008843182210192,3.7802006981378145,1.0915692605766765,3
3.5025446192641043,0.8841179530893895,1.9765096667681006,2
2.3450462093385456,2.7648518714378487,6.080539820186555,3
1.8154056723065364,2.0737083222310666,1.0694551124883431,2
3.338987771890439,0.7587358774890771,1.387120578509725,2
2.046227126037114,2.4029078674860216,3.6410247388271952,3
2.398381299347844,1.988618026368046,1.4733793890609066,1
2.942629023348518,2.4504978574563356,1.0794445481165602,2
5.013269051068232,2.246985054536188,1.961901756350472,2
1.1943967462961123,3.6239092694046526,1.7368250732317498,1
3.53898733259028,2.845769400620337,3.2764425292075714,3
3.158897628629895,4.015007727019551,2.074273934042796,2
3.8446122769887725,3.112756929418389,1.6500831671385983,3
5.700548742674916,2.9497901436005494,2.3522760615147056,2
4.695983253153003,2.9307110311279625,2.2729914499962427,2
5.194323400230205,1.8422231395631647,5.9619086502696295,3
3.856465835262884,2.2790135505983535,1.0375386281126189,1
3.37710878490756,1.9108924977019193,3.4430174201236445,1
2.4733158430435007,3.0101875456461906,4.239942317748578,3
3.803877092986473,3.9580713117088324,0.9590877244993314,2
2.2754923176847113,1.3393616918759035,2.7908363766176127,2
3.1882137073272836,1.461776937110507,4.452573540196108,3
4.629830333455979,3.029263149981701,2.3800476835913216,2
3.3276523934218583,3.484706893623599,4.940707314088988,3
3.2185445956516703,2.9392924343310503,4.966714662638857,3
3.578043015497569,3.1202622833202374,2.3978268173920516,2
1.1884346511359922,2.383669549058238,2.111206887520672,1
1.0858740770737452,0.5877893257300653,1.4954424085144074,1
1.4656971478155998,4.495892136845614,1.5583319494549066,3
4.651901340821976,3.56920327968752,0.45654785197244374,2
2.2889942933065024,2.4853690205332732,2.6115289360860516,1
3.198876454150031,3.3246791902710546,2.7547937924200565,1
2.263889255085025,3.9976810743905364,5.659344114898231,3
1.7813183552422471,1.2253409898339047,2.081729380132906,1
2.9095032844086304,3.18452213784255,3.6164346447028737,3
2.070389645829898,4.119601081473682,3.2894368811534296,1
2.7663245231476528,1.8234252104139408,2.716332561124138,3
3.816770179108506,2.4389472166651225,2.9898546052833916,2
1.270589794539163,2.318917195199536,2.781192348725394,1
3.431215315300916,4.9998607826281605,1.4352736373199173,3
3.3075836662796716,0.4064096567930777,1.106166661297026,2
2.0244910628763195,3.2889451145140023,2.934576404186026,3
3.844738359359334,2.17406398635762,3.6365385467648514,2
-1.2021350734549316,1.489553220278479,2.844329804556879,1
1.8777975906155944,2.499301638939086,0.8553065203501795,1
2.3158088200915916,1.1733139607290943,2.6900200408648285,1
2.7955665401632857,0.4361735557527262,4.599298488829014,1
1.0850879275000913,1.3432742233747124,0.9411427888780546,1
0.2913125730871926,2.0410277562130625,1.956086775300841,1
3.7757680712022705,-0.5140752867288609,2.849902674788412,3
0.8570940270736591,2.0127066795861714,2.029473044076084,1
3.606641471705167,3.0023509665593764,1.542463342071048,2
2.13492868404932,2.5468612131710784,2.479987399588507,1
1.6911011352152319,3.3787835646884936,2.7225320690220776,1
3.9702691231154215,1.4968258671565886,4.578948626275178,3
1.8799326698701262,2.184870989983505,1.9684086523453064,3
2.5582842257409104,1.4882503528292033,1.0690509722141566,2
2.003621293504784,1.8149757826333501,3.3774238897426425,1
3.905539293039704,3.065304420912261,1.5540606916422255,3
2.0276669101350158,2.6664727850781302,2.456173939842063,1
5.424393617396156,1.5146379311525346,-0.0785625756766195,2
3.6522617785162237,3.9621771522208062,1.442257553705516,2
3.5257964445981926,1.2751062981353232,3.2843011851385313,3
3.26960651101779,1.7182916475257948,4.095475795657497,3
3.066389676262268,5.976389535577036,3.007376573733753,3
3.8738244975640472,2.2656989199218582,2.031703991758777,2
4.296880964196081,0.5318355794901501,2.458072110673472,3
3.4240905995876183,1.11258537123182,2.476146430718115,3
2.4460380005235502,3.942186875019438,1.2032067145846481,3
3.0801808119918284,1.0096587611993784,3.6247561090732403,3
2.4760726443025636,1.0793197355829067,1.7747049941172237,1
0.3978874318340684,0.7757090913985447,1.580940293812922,1
4.741669794077872,1.1057231255380182,1.156669224664732,2
3.914309854090781,0.9996350559075764,1.4554766119360243,2
2.092869843042955,1.712679000739639,4.728237028150466,3
2.240100702787139,3.7941490129862556,1.6326480851151843,1
4.290264930601584,2.0441289046631907,1.3446426906910998,3
5.29689085257051,2.620606026185569,1.6447766448056413,2
5.023818686020718,2.9002373107344726,6.853655982946694,3
2.286988334691565,3.2893384785738746,0.45041747698237056,1
2.699224501898544,2.44475677989265,2.0741092566185686,2
0.6468950846629224,1.8911303641245347,3.5490867606925343,1
2.625705000863662,0.7185261133006666,0.6340156583803842,1
1.6069250211109547,3.680022598005357,1.387786366545647,3
5.033301818543449,1.019826257927805,1.5753134028557656,2
1.1655864099953424,0.1380195218452902,2.4332778952430134,3
5.252452910500347,3.5648385355784438,3.5638640999196878,2
4.099215758810553,1.4130587798962926,3.7301655051873697,1
3.1412024154053126,0.8159827494001981,3.7658198164536985,3
2.4123391561662095,2.3209425000751334,0.9740137652010341,1
2.7916702148824655,3.5749893487839612,1.5283578641719806,3
3.0558827647487328,2.60211301200489,1.07112849282333,1
3.493191294890673,1.948372063415674,3.29891339980678,3
0.31915636727425434,1.386523294100775,2.431428143070157,1
5.0499708544778,1.9037729024039733,0.6175428679778467,2
0.881092193502182,1.5591678674710256,2.6996256946595856,3
5.67986560685332,2.3011955848177186,2.702608382031719,2
3.406333393170335,3.0308285020319365,2.5361699954975894,3
3.0072878382502406,1.8650941696559102,1.4097573093041855,3
0.2504155627047391,1.5676022373711271,1.7702741281866081,1
3.814253574425533,3.466594298074533,4.204449417098651,3
2.4047708263795755,0.7380293839657277,2.520110854050557,3
0.37280241443272266,3.323890597529565,2.2835115615461397,1
5.372661086846321,2.028331321202152,2.669000415232187,2
2.0462841604440944,1.6716658946114458,1.8214271411563627,1
4.193556781519292,4.644773971888789,1.9384400062499223,3
3.414081612963397,0.8786414118161898,3.0647424699585404,1
3.6225091694203373,2.253576546682536,2.133363171419835,2
3.2106940160283526,2.3808157407941737,3.8430491520958054,3
4.448649462323244,1.9908374520670438,3.8351768073176067,3
1.0445436580479404,3.703497461619624,2.9725585988104277,1
2.8344481505914763,1.1297591191579255,4.171817586773426,3
3.69435708906963,2.1077497428150904,1.309570634647859,1
2.5849873640467598,3.9001576477935522,0.6249204449827219,3
6.370620982539924,2.62368470508782,0.08686514884963903,2
1.422603652915106,1.6998837248714347,1.0518099799342502,1
1.6651534175429519,4.230431994483756,1.710151424243865,3
4.298646567148641,1.7146269293981589,1.4858923706086786,3
2.8642916580253495,4.289307742367276,2.2368605318785733,3
1.982704389329833,1.6653668596027387,2.7176693568399424,3
3.456668425610707,2.6601758365408954,2.0623612291271236,1
2.699920226612379,2.6874332885074144,1.1453001754307706,1
0.6855909552020614,0.5667109859994712,0.7306264130985853,1
4.829244215492674,3.110850764274892,3.5367476735395353,2
2.6667242524862544,2.0008051651311916,3.2365452672583843,2
5.801226416565381,1.6784118830744061,1.6347594587059644,2
3.6234161390911512,2.4473619325726474,2.8156196673819247,2
3.00026047022629,1.5592275416423147,3.4791992138971173,1
1.0063577063214284,2.6493355247606045,3.3758871704594835,1
5.140627850303147,2.460254464543377,1.639169568639494,2
1.9484908307592048,1.2947782888096455,1.3398999915260918,1
3.02753313254347,3.1363269006677204,0.8445592062016569,2
2.3262492467640756,3.7581033815480946,2.14558531088681,3
2.394558130645312,3.3927679451730013,1.830613813890924,1
3.0308811233755377,4.205150316335041,3.154085297505591,3
3.185480038832169,0.7238068459357212,3.866912955470366,3
1.1875215353958464,0.16519617564901723,2.074998874084816,1
4.462397850861455,2.1419104016962427,2.311174419972332,2
3.225799111826253,4.962450461845256,-0.4514546411254905,3
4.574511281990361,2.464555936867201,1.6132390823196825,2
2.2917227010796988,3.7641702895810347,1.7632414194495822,3
1.9759655525272486,3.002371324809162,1.889502168472883,3
3.677719794665635,3.8104087106140545,2.4202486831705188,2
0.6704962701935067,1.1160322349802116,3.295613535336261,3
4.146032257871582,3.6792793470936,1.6759395860041821,3
4.030104336434262,3.369217586762254,0.8364803775774541,2
3.48249432734747,2.1258481570147776,2.0976700641552015,3
5.148954451393823,0.8566810589323248,0.5996543562722259,2
4.539557331408732,3.0027276900082587,3.147945855713142,3
1.2079481097467686,2.279057540246324,2.281258160674499,1
1.3544745513418557,4.6819453031653415,2.9960479692370803,3
4.343685666502406,3.0924226558103527,2.218685391439215,2
2.497489810025662,2.6418561838272576,1.9000256139043445,1
4.186172868757698,2.1263340998869174,1.8063962071870163,2
3.1015072786941573,1.3935095178023518,3.1901529743313537,3
1.2998798311683877,5.8281243098204065,2.749234481256499,3
5.028037402455322,2.337023192919534,1.816557213177528,2
2.7259798034748335,2.8534253322805965,1.9225175566198867,2
5.340705769179511,-0.12246133125078851,1.6026766844540177,2
2.204498064804997,2.877546067261145,3.41372427495719,3
1.8797818436413096,1.2248201559615006,0.8340370196883311,1
2.7512853944055284,3.253262404445987,3.7412061621574524,3
2.104635890115167,3.8051893056743458,3.708102486894512,3
1.5197839956465309,3.0540777199417923,1.539963920333253,1
5.046659407920249,1.5682488567337123,0.2649016575463037,2
3.7161467030006268,1.7471134586844608,2.5715854813585066,2
2.6070898442022594,1.3164369563166471,4.42783396047752,3
2.3116127729763436,2.1693978624244457,2.122543614072452,3
3.6706357102452856,4.8293606124216355,0.7574269957813846,3
1.1605889689937645,3.542661822411831,3.9332429311009314,1
3.876875606022651,2.709138591008238,4.61290261824117,1
4.754731246473168,2.3955238753688564,2.473755373915446,2
2.6446314140566622,1.3968714619591256,2.0353491165301176,2
4.015017347638076,3.7359165236897387,2.180682098541248,3
2.1198691791288917,1.6789013000718043,1.5945940704936976,1
3.9770868136114648,2.6889921815315927,1.2784357027206514,3
2.92570324592358,2.7887023920093768,3.193720445641186,3
2.885232527535771,1.167050889806482,2.1615471578921586,3
2.6339561582590334,2.1012872501602176,4.592849662531538,3
2.648206956843878,3.0836820543343553,1.2494683268611242,3
2.5067106168056195,3.522629358733684,2.0578682173330822,3
2.5024550675726283,2.4532867517039483,2.06072391076981,1
2.2551613604660723,1.4677093457982466,5.655574273693434,3
4.062359028080314,2.4874184941381787,2.1788725946527623,1
4.737146705527653,0.43604035876213154,2.548153468122722,2
3.695289036683561,2.362646306330956,1.475500002748173,2
3.1909579327389563,2.36164575083091,2.0692659638696753,3
2.3464127928502547,0.5366746021800042,3.5542768450478883,3
3.246226045943148,1.2500500834153279,3.1487737112821117,2
4.70471760029238,1.5846051472211633,2.51714224871261,2
2.7302364406033823,5.080126639738763,1.180893195451165,3
3.5448361685163445,4.509520873136767,1.3777061547772966,3
2.4697069119335575,0.6625571628627038,3.6372132420279772,1
2.898767604729961,1.8919470102019669,1.4937335769896216,1
4.308843942296488,3.1135121080632024,2.6753785834925923,2
3.36797508126278,1.4250295828435,1.3838582702801125,1
3.158502131949178,1.6613983752789223,1.2147867227762537,2
1.5045911870987294,2.5094929800717716,2.7057131534297705,1
4.006369005814869,1.8923732925646854,1.3604294323309132,2
3.7659520262979944,2.6092834277826884,3.6995454653157,3
3.5361821975768457,4.154834520498607,0.5678943121433409,3
3.2044198560138075,1.2879035687830114,2.9245820572290926,1
3.3754385108022475,0.7772756136419614,2.4917559806362775,1
6.004331035648388,1.5847436787447895,3.4096797999793056,2
2.853659731672039,2.6272471566256095,4.316523934497205,3
3.71222381982329,0.9429540615958099,2.8743505036700134,2
1.1474420789471664,3.6104115657834974,2.5595786684805955,1
4.669928898963908,2.045889966022582,0.384640167513816,2
1.1762137868505398,2.9392392268235965,0.8127803485711573,1
2.9038196013382813,-0.4501410246804707,4.874472174964803,3
1.8812798693045207,2.9178660148853353,4.185409286817182,3
2.3309824050697747,1.7633338329187347,0.3685214587763992,2
3.284775209629216,0.8521097864059124,2.944945702087393,3
4.52095329029235,2.7693131159327153,2.226465544153675,2
4.724498118611537,2.0416478639828233,2.35990238024723,2
4.592027531991475,1.3415047102712232,0.672754469655116,2
2.6896861992894094,0.12362556708230521,2.6755108301931534,2
2.9584020527090633,4.232060283819696,3.3091100416630783,3
4.458645191439038,2.8291644103863676,1.9506868604939518,3
3.454539848148349,2.978571262063029,1.553194958391686,3
1.5532614641124205,3.2041908452056758,1.4709998879529356,1
3.6207293604790736,2.415890669561877,3.618036857956716,2
3.456379393948681,2.288055907620002,1.3139929582446763,2
3.009981589606113,0.8953925704996832,2.3939833747041046,1
4.412322865399076,1.6481461740896437,3.133607483378844,2
3.836995952680328,2.030743399379436,2.3438623665247333,1
2.2102428924201987,3.1657862261852525,2.8103417560680923,1
2.883955614363983,4.119183777032332,2.0643437799300113,3
2.9053704250057897,3.7681993744819797,3.6489900398907436,3
3.5786122220591325,3.803300524058263,2.489234286359078,3
2.514726913135158,0.49000724637292903,0.7560622261621162,1
3.387456173803419,2.4946359985500015,0.1555340136174217,1
1.8641838241839743,4.299848372897522,3.406475208639458,1
2.4809842028952316,2.1468798291304867,1.7191770618527977,1
1.0511247268982258,1.7421130918096253,3.0881732483390936,1
1.7239926170057538,3.183829369606414,4.248110906808451,3
2.239257894424809,2.486787012686348,3.992406636064048,3
1.3124137216751997,2.776963921384284,-0.11491543641220803,1
2.553248294815495,2.461049737388811,1.9700709923480348,1
3.6904330025812544,4.139127166806509,2.8105433459028832,3
2.5003876800168032,0.023774202324446936,2.0705840044590165,2
3.027049895042226,0.8420380832741752,1.18746430739844,2
2.4934211790052814,0.19830632629743672,2.3391572133391603,2
2.2853947659306417,2.7333210033628603,2.290333764285468,1
4.0758999929799975,2.4173039528032625,1.6869391054711544,2
3.9159865834133156,4.746307831138249,2.0278868552859444,3
3.4086933684597294,3.196626216335156,0.2890945088780008,2
2.766264529877885,2.195631329171304,3.927708768088073,3
3.6855809424604145,3.6197601081638027,1.2449059699925238,1
3.451574775306112,3.0804011419317012,0.5158458449168084,3
1.1527527052631468,2.340660264132748,1.3344069117602178,3
2.6012585612204004,0.9329700371298819,2.775013159474962,1
5.6128572658301845,2.1598886272870876,3.1763552230249417,2
3.5686076627124086,1.4448095208720733,5.21404993509026,3
3.483202554558826,3.063562003169518,2.8696117600093682,2
2.064176286204138,2.1334668600626854,3.028629530488539,3
3.617544500502409,1.9955358907760372,2.5855226759638517,2
3.980322738530613,1.7773151625103194,3.2801307378374007,2
